f_wh, f_wmt, f_posh, f_posmt, class
 -20.304729, -16.789043, -19.052257, -18.266440,1
 -9.882445, -6.711125, -21.526644, -22.776457,1
 -40.692493, -42.112879, -48.109968, -47.025140,1
 -16.376646, -34.302189, -26.161135, -26.902480,1
 -14.837473, -13.345179, -50.458656, -51.636293,1
 -56.909690, -89.208696, -23.379335, -25.526189,1
 -27.750776, -55.146992, -19.424160, -20.782285,1
 -43.690636, -58.647601, -14.944859, -15.367839,1
 -27.961773, -31.973629, -50.362572, -50.648331,1
 -112.233954, -72.476711, -51.499736, -51.136113,1
 -38.415400, -89.460753, -21.527647, -22.896197,1
 -9.486221, -12.678224, -41.629405, -43.185970,1
 -9.061614, -14.030327, -49.750191, -52.141208,1
 -8.526216, -13.866574, -38.119773, -38.909060,1
 -41.421122, -36.149991, -35.672375, -34.926327,1
 -42.153153, -30.932146, -12.136366, -12.366716,1
 -16.708542, -16.931660, -10.468446, -12.417720,1
 -29.296653, -53.411710, -7.617766, -8.460066,1
 -62.955292, -75.562708, -10.757094, -11.102533,1
 -16.518297, -20.675564, -17.418309, -17.490648,1
 -14.669918, -8.790707, -36.500850, -35.437320,1
 -36.576255, -35.747533, -18.938815, -19.814389,1
 -61.533803, -132.487095, -47.304685, -47.625159,1
 -47.485931, -69.087350, -55.946067, -56.806765,1
 -24.477846, -46.346684, -8.233200, -8.175609,1
 -13.451769, -14.316889, -15.582344, -16.804306,1
 -78.926472, -68.778442, -6.710560, -7.106565,1
 -46.641923, -70.859159, -19.190546, -19.478722,1
 -56.760341, -36.997596, -10.428037, -11.474144,1
 -68.193597, -100.453390, -21.257505, -22.705415,1
 -30.469341, -26.354801, -9.120915, -8.403151,1
 -21.759467, -41.518758, -8.730287, -11.246390,1
 -15.757145, -25.901402, -33.302335, -33.644706,1
 -15.969353, -26.679041, -10.022739, -10.764800,1
 -15.247884, -16.213522, -20.431957, -22.162006,1
 -11.472831, -11.190531, -36.651024, -36.868364,1
 -39.943448, -51.793882, -26.396577, -26.531645,1
 -17.697142, -21.938152, -20.888703, -21.603050,1
 -49.255646, -86.237517, -85.795653, -84.926640,1
 -59.409202, -79.193629, -22.286235, -25.048483,1
 -99.511379, -72.543790, -10.685398, -11.331915,1
 -44.283520, -96.209899, -21.239436, -22.899327,1
 -16.394500, -44.841719, -44.481506, -45.442301,1
 -47.359358, -73.153155, -33.122045, -31.446838,1
 -19.617615, -39.364275, -14.472111, -14.809500,1
 -51.685414, -69.894008, -62.458692, -63.219507,1
 -44.599078, -63.769488, -13.357641, -13.546365,1
 -24.728792, -18.272763, -16.528517, -18.580108,1
 -21.120321, -30.358446, -16.954353, -17.417450,1
 -132.772327, -75.109280, -11.273288, -13.413835,1
 -9.518991, -20.324755, -26.242904, -25.923475,1
 -13.737984, -44.173898, -24.015751, -25.809181,1
 -12.029682, -17.848442, -65.183566, -61.145446,1
 -28.239903, -43.248109, -7.422735, -7.149168,1
 -40.151534, -58.800956, -20.907655, -20.586883,1
 -33.182048, -51.059072, -42.476477, -44.178499,1
 -49.800364, -113.402395, -19.025069, -18.137749,1
 -18.199691, -32.929597, -17.995552, -17.114136,1
 -40.658283, -34.881086, -25.143321, -26.810985,1
 -28.177599, -63.603260, -2.843235, -2.514143,1
 -23.549721, -17.945850, -27.429991, -31.432248,1
 -91.669186, -50.293765, -37.903530, -41.024071,1
 -37.954457, -51.083917, -12.884158, -12.477842,1
 -12.556695, -14.217364, -31.618068, -31.259042,1
 -10.256426, -16.924386, -19.109436, -22.139012,1
 -29.568060, -49.397887, -31.333421, -32.646937,1
 -34.189717, -54.553358, -9.789426, -10.253897,1
 -75.382626, -65.849674, -6.895905, -7.039914,1
 -17.841305, -33.982064, -33.360469, -30.859746,1
 -24.735005, -65.944519, -32.914548, -35.402867,1
 -19.955555, -53.242931, -59.226567, -57.833198,1
 -22.365820, -54.591669, -11.573570, -11.962670,1
 -37.928530, -58.090005, -18.921189, -19.700523,1
 -16.040359, -14.445357, -5.542928, -5.536581,1
 -19.333469, -33.176086, -14.133845, -15.194639,1
 -41.495409, -27.586815, -6.917842, -6.750053,1
 -12.948569, -18.201547, -38.297561, -36.809629,1
 -85.318140, -81.504311, -5.675266, -5.283999,1
 -32.302733, -23.013372, -92.863265, -94.851743,1
 -15.174290, -28.253954, -27.409624, -27.799041,1
 -9.286623, -8.719280, -18.883772, -19.160121,1
 -23.380268, -37.867279, -10.025565, -10.167045,1
 -27.384523, -56.757472, -8.214011, -9.898503,1
 -28.391586, -33.754418, -24.265013, -24.790219,1
 -21.663092, -25.093887, -7.687262, -9.101334,1
 -69.024916, -82.825002, -5.558632, -5.569825,1
 -35.349854, -66.241779, -38.825616, -35.715192,1
 -22.173726, -25.512946, -22.769114, -22.715410,1
 -19.929221, -14.560681, -47.623500, -47.749835,1
 -58.520885, -39.109071, -16.422255, -16.507050,1
 -58.457915, -23.667980, -25.855864, -26.207819,1
 -20.502957, -23.117443, -19.166688, -19.837878,1
 -38.687977, -59.630354, -19.749406, -21.768301,1
 -31.369126, -56.670901, -11.069343, -10.980906,1
 -13.657546, -22.043033, -14.776620, -17.327972,1
 -21.776550, -55.380299, -22.845426, -23.329018,1
 -20.073128, -44.217173, -23.680522, -22.652680,1
 -16.010918, -40.211664, -27.185415, -28.790140,1
 -33.214169, -55.705752, -37.742601, -41.191183,1
 -21.867617, -37.416968, -27.314835, -30.887313,1
 -16.920464, -23.189500, -36.218824, -43.868631,1
 -110.353792, -85.821684, -6.671919, -8.635243,1
 -42.287659, -85.704209, -39.804791, -40.594457,1
 -50.958030, -108.854471, -28.124900, -28.752609,1
 -27.534798, -25.002627, -19.899478, -20.668192,1
 -19.192677, -25.631838, -15.893394, -16.806026,1
 -71.246219, -96.847764, -11.542643, -12.978455,1
 -41.402771, -37.961165, -41.431060, -40.840633,1
 -28.332904, -57.506329, -14.505752, -14.106499,1
 -58.127920, -36.422032, -21.636012, -22.522624,1
 -40.286978, -78.963655, -8.651390, -8.253991,1
 -29.413159, -39.425865, -10.651031, -10.367131,1
 -85.715354, -53.479964, -23.440793, -24.362940,1
 -44.853002, -93.180154, -17.580100, -16.722278,1
 -9.355394, -25.934088, -28.915644, -29.592903,1
 -17.441459, -21.103495, -30.787347, -32.612154,1
 -9.747306, -19.746049, -16.344332, -18.322552,1
 -55.133156, -96.272915, -19.691587, -18.748844,1
 -23.077874, -26.782617, -33.574546, -33.040603,1
 -24.983476, -53.829295, -3.648577, -3.569762,1
 -11.567529, -20.074510, -5.868182, -5.815084,1
 -102.765712, -69.539041, -22.751147, -22.432870,1
 -44.124610, -57.787655, -13.798010, -14.351157,1
 -23.219831, -22.068309, -8.440334, -9.460440,1
 -13.681861, -12.966608, -31.186731, -29.467623,1
 -20.326542, -28.520573, -41.694655, -45.261778,1
 -10.675497, -10.321044, -31.412254, -31.406410,1
 -67.820569, -92.547786, -32.460115, -34.878761,1
 -24.575261, -32.931803, -55.782456, -57.442872,1
 -32.179579, -53.888084, -35.672621, -37.220392,1
 -6.784088, -13.471420, -51.714151, -52.091701,1
 -18.203466, -26.755276, -35.194950, -35.195892,1
 -26.564140, -56.717551, -17.666064, -19.400397,1
 -28.627039, -49.523793, -4.887457, -4.805859,1
 -60.758833, -55.939600, -8.541094, -11.342726,1
 -10.452481, -27.837437, -10.035210, -10.341804,1
 -42.056478, -120.994537, -9.284279, -9.892800,1
 -25.959345, -65.549556, -5.887539, -6.007894,1
 -6.070740, -8.156128, -15.737098, -16.871763,1
 -71.517444, -161.687566, -4.310418, -4.590448,1
 -53.153545, -32.588173, -17.917976, -17.131593,1
 -37.818982, -33.694800, -9.565672, -9.803331,1
 -14.651990, -35.432274, -12.587996, -14.807369,1
 -35.092724, -57.171817, -26.434916, -26.529036,1
 -60.288149, -82.071949, -27.744091, -28.399358,1
 -48.030847, -83.037594, -30.006271, -30.124699,1
 -33.890937, -27.473029, -34.197631, -34.294159,1
 -23.370918, -36.745634, -28.421974, -29.086858,1
 -85.107513, -66.121932, -24.806655, -25.789759,1
 -56.703835, -27.198800, -28.238363, -29.321504,1
 -30.335687, -45.615106, -18.491959, -20.053872,1
 -75.984488, -51.013399, -3.142215, -2.967420,1
 -44.446203, -59.264681, -17.492638, -16.857830,1
 -31.933288, -31.270969, -35.836007, -37.148267,1
 -11.955580, -27.320692, -7.606989, -7.675441,1
 -46.536688, -65.880358, -25.809942, -26.536835,1
 -69.115304, -76.116151, -12.618388, -13.002885,1
 -9.349068, -15.629949, -18.817364, -18.861842,1
 -30.333342, -45.316150, -10.448164, -10.006261,1
 -209.294934, -165.584567, -27.419753, -27.576490,1
 -29.580681, -49.791417, -25.678079, -24.609063,1
 -21.731775, -31.748254, -17.148850, -17.959708,1
 -69.262748, -47.567736, -20.735877, -19.944779,1
 -22.797483, -39.150626, -31.849600, -32.331748,1
 -22.762703, -18.736114, -23.231693, -23.730362,1
 -56.158259, -98.748044, -23.895039, -24.999346,1
 -50.521989, -105.938098, -8.338903, -8.220771,1
 -26.542766, -50.568345, -51.147507, -50.003753,1
 -19.843552, -41.404518, -44.910958, -44.125333,1
 -70.316066, -102.797472, -14.171415, -13.858679,1
 -4.917049, -4.916643, -5.648096, -7.720720,1
 -74.839700, -65.543027, -11.375863, -11.200452,1
 -28.557533, -57.114817, -18.233302, -17.769201,1
 -12.156682, -17.034621, -18.657857, -19.278165,1
 -11.134151, -19.316921, -29.732660, -30.307722,1
 -65.083353, -34.596287, -25.015485, -24.682329,1
 -37.796316, -62.224054, -11.086028, -10.638581,1
 -38.656488, -31.673519, -55.332935, -57.400240,1
 -22.480296, -36.924159, -12.678568, -13.027817,1
 -305.131367, -155.766994, -23.696632, -24.996008,1
 -18.786247, -20.348026, -35.894512, -37.374396,1
 -56.458573, -120.545109, -14.490275, -12.546239,1
 -21.375713, -52.189088, -43.155480, -43.174455,1
 -37.388503, -42.590345, -13.200870, -12.895111,1
 -18.015490, -16.420653, -32.884769, -34.209955,1
 -61.702893, -140.878248, -14.582838, -15.525760,1
 -50.919153, -66.791589, -19.538025, -19.247657,1
 -11.116709, -17.579284, -42.122358, -43.710581,1
 -24.995525, -45.104888, -72.010315, -73.611432,1
 -64.622896, -30.878517, -35.446839, -35.414165,1
 -17.398607, -29.781974, -31.607215, -31.845148,1
 -16.290318, -17.989755, -17.508492, -18.105244,1
 -62.770817, -135.257584, -21.782330, -21.468234,1
 -26.284885, -39.068119, -13.002990, -14.418193,1
 -19.234075, -33.610005, -5.607950, -5.585220,1
 -12.964936, -15.333267, -27.841329, -28.273370,1
 -67.281936, -129.772167, -13.921249, -16.775175,1
 -61.589342, -29.834905, -4.637881, -4.342859,1
 -49.227951, -77.457967, -26.445040, -31.204380,1
 -109.791315, -67.246481, -32.112201, -37.237547,1
 -25.883495, -24.070620, -8.328529, -8.180624,1
 -109.205681, -57.900623, -30.227256, -29.508805,1
 -20.781126, -40.813488, -6.706007, -6.714793,1
 -45.194360, -100.721419, -28.368543, -29.815551,1
 -68.532674, -88.767506, -42.430973, -45.015618,1
 -26.750944, -45.106714, -7.951364, -8.157017,1
 -45.987395, -72.001906, -34.371655, -35.549363,1
 -32.230504, -37.735538, -42.482510, -41.894352,1
 -12.767435, -23.685407, -14.777159, -15.101930,1
 -35.250393, -67.356105, -9.773592, -10.167686,1
 -23.247474, -41.659288, -20.530143, -20.651094,1
 -20.194406, -30.366418, -11.057607, -10.492449,1
 -31.138532, -28.656269, -9.326872, -10.333521,1
 -11.127390, -13.299894, -9.330267, -10.402316,1
 -9.166618, -11.993001, -15.013306, -17.277857,1
 -11.801111, -22.663851, -26.087612, -23.306073,1
 -14.140974, -19.908015, -29.261419, -30.289140,1
 -22.124330, -39.026085, -7.614901, -7.603588,1
 -29.124908, -73.501467, -28.475787, -29.089959,1
 -21.207473, -30.683218, -14.939181, -13.613080,1
 -58.672468, -41.832584, -7.671492, -8.200859,1
 -48.913870, -120.751432, -8.603039, -8.401251,1
 -40.359972, -87.185900, -16.632454, -17.419713,1
 -31.677777, -33.190858, -9.561926, -10.694241,1
 -16.066979, -26.122882, -39.861239, -40.212949,1
 -30.049704, -36.367619, -5.357860, -5.387071,1
 -19.607744, -21.591932, -10.302099, -10.567878,1
 -64.096601, -75.558585, -40.518438, -40.922355,1
 -18.556472, -51.973564, -21.716945, -23.016984,1
 -10.289050, -17.101010, -27.696379, -28.968617,1
 -72.405290, -52.469168, -39.504892, -37.596319,1
 -14.848900, -37.825478, -24.449463, -24.166966,1
 -27.031212, -24.220284, -35.793837, -35.757270,1
 -58.856805, -52.526976, -11.584044, -14.741945,1
 -57.455730, -43.566738, -8.938882, -9.324612,1
 -13.853738, -13.314441, -28.405878, -28.635770,1
 -11.238116, -12.371827, -32.402435, -31.529493,1
 -9.737830, -13.962055, -9.026370, -9.616619,1
 -19.362946, -27.922087, -6.433445, -6.866597,1
 -15.768559, -34.571069, -9.885912, -9.450987,1
 -28.332077, -83.586675, -14.705912, -14.968698,1
 -6.927078, -15.984614, -20.076325, -20.193918,1
 -26.411454, -37.094887, -38.356451, -38.984828,1
 -14.772936, -25.224424, -28.908086, -29.244731,1
 -17.159675, -33.035147, -13.165020, -14.015569,1
 -17.004534, -18.042814, -36.896846, -39.278663,1
 -35.807559, -37.632496, -25.802731, -26.059462,1
 -13.627217, -17.588881, -17.109384, -16.526349,1
 -19.867592, -26.014024, -19.056765, -20.209561,1
 -35.149919, -73.818069, -12.379489, -11.618852,1
 -22.430948, -34.147524, -14.583996, -15.243250,1
 -49.579432, -71.458820, -8.553992, -8.999761,1
 -74.052236, -76.562753, -23.851022, -23.306834,1
 -55.919934, -60.296884, -15.109573, -17.407728,1
 -42.245435, -21.534300, -52.308062, -53.538197,1
 -23.489562, -27.679068, -26.445745, -26.835113,1
 -90.176635, -60.182518, -36.660543, -36.984512,1
 -12.872525, -36.187531, -27.731773, -29.072656,1
 -46.137791, -60.553884, -54.386290, -55.503305,1
 -39.201159, -101.529055, -26.736072, -26.583512,1
 -19.004163, -42.371726, -47.781944, -46.611164,1
 -19.004896, -34.969867, -19.124594, -20.063209,1
 -13.394511, -14.773353, -9.818547, -10.357039,1
 -66.526564, -61.198227, -10.577380, -11.712425,1
 -29.653437, -68.669661, -35.162290, -37.040348,1
 -28.939008, -31.262330, -27.019641, -27.574705,1
 -26.510659, -39.914147, -17.935013, -19.031100,1
 -13.497463, -27.611670, -33.896610, -35.119725,1
 -18.588854, -17.522727, -4.095581, -3.974017,1
 -28.076220, -30.395714, -44.635138, -47.377837,1
 -25.045188, -39.281516, -54.946528, -59.308670,1
 -31.782675, -38.008375, -14.288945, -14.076290,1
 -51.008604, -43.082655, -7.432659, -7.507780,1
 -18.828847, -28.604933, -25.762412, -26.374389,1
 -31.890532, -61.618392, -34.538130, -36.980058,1
 -35.662219, -58.616766, -12.183725, -12.980206,1
 -13.063814, -18.720838, -19.879133, -20.680835,1
 -27.700988, -18.467317, -14.645361, -15.432315,1
 -47.531010, -67.923689, -58.268977, -62.273245,1
 -37.086941, -41.604365, -48.081669, -46.819249,1
 -7.659076, -14.357162, -10.803933, -10.923922,1
 -18.117319, -33.291806, -59.616167, -57.921537,1
 -60.166424, -143.489969, -13.745896, -14.811320,1
 -32.439778, -32.034258, -5.737909, -5.686517,1
 -37.795923, -36.066284, -13.747274, -13.361766,1
 -18.041136, -35.476475, -51.873470, -48.752286,1
 -107.081784, -243.226679, -52.195749, -53.234295,1
 -84.254423, -58.627608, -36.376902, -37.639041,1
 -42.260423, -89.265473, -18.548257, -19.241582,1
 -28.162454, -60.554960, -11.867840, -12.418008,1
 -21.184010, -40.170216, -8.509659, -7.994607,1
 -43.812081, -73.640566, -7.798540, -7.971238,1
 -40.717109, -75.650642, -12.716966, -12.949787,1
 -29.288318, -27.134699, -22.419558, -23.227562,1
 -39.030559, -88.570057, -19.385078, -20.565216,1
 -42.569968, -87.829873, -23.175055, -23.406995,1
 -20.577105, -62.318949, -12.401573, -12.836244,1
 -40.301165, -50.832829, -16.384913, -15.685163,1
 -26.464465, -25.488901, -19.777980, -22.512008,1
 -21.027329, -40.881169, -17.185573, -18.209734,1
 -29.530155, -63.754377, -12.899874, -13.686349,1
 -50.887074, -109.684003, -9.470414, -10.706099,1
 -14.285811, -29.899536, -30.892884, -31.103844,1
 -16.608711, -31.634520, -26.824693, -30.483673,1
 -11.421871, -16.351172, -26.732751, -24.869997,1
 -34.068161, -54.151111, -17.564309, -16.858082,1
 -9.187694, -20.804255, -44.365916, -45.273871,1
 -55.980223, -125.726285, -25.912530, -29.993584,1
 -13.606989, -16.344495, -45.673960, -47.091242,1
 -15.632714, -18.738931, -34.169092, -33.328579,1
 -18.171710, -19.969420, -35.997838, -36.823502,1
 -67.730458, -31.597980, -18.282550, -18.622312,1
 -29.867482, -61.261804, -17.377047, -20.224372,1
 -13.259833, -13.874716, -46.805810, -47.364646,1
 -12.882059, -34.782504, -10.653107, -11.299262,1
 -30.481555, -44.596509, -17.858175, -18.847603,1
 -13.729107, -35.267930, -8.179438, -8.329852,1
 -16.393493, -26.534178, -20.944310, -22.884821,1
 -26.780290, -35.796018, -22.440461, -22.454031,1
 -32.811139, -65.886170, -25.441822, -26.657763,1
 -33.511814, -32.135190, -9.557963, -12.140910,1
 -14.979828, -30.181405, -42.938894, -44.334545,1
 -9.035894, -23.610269, -22.734395, -23.353397,1
 -19.433158, -52.376255, -48.083123, -50.019429,1
 -48.975723, -40.653598, -37.591007, -40.979885,1
 -97.091768, -98.190273, -20.866127, -22.868234,1
 -21.741371, -22.445272, -29.293178, -30.086898,1
 -60.144663, -33.189985, -25.945397, -26.646153,1
 -79.326009, -64.526637, -26.654285, -27.258698,1
 -168.698123, -165.204982, -21.542793, -21.883663,1
 -15.511208, -36.749133, -6.414468, -6.630632,1
 -36.366267, -53.570772, -9.571303, -9.288197,1
 -10.578994, -7.983582, -15.423944, -15.600947,1
 -35.014822, -77.959550, -27.219057, -30.671570,1
 -42.768964, -28.759733, -16.603759, -19.007059,1
 -66.886166, -49.021620, -19.752825, -20.957646,1
 -18.909916, -25.345610, -41.745418, -42.731441,1
 -29.411014, -41.838005, -8.367807, -8.620492,1
 -28.750872, -34.825971, -18.888968, -18.753928,1
 -44.189861, -50.524718, -39.633332, -39.326760,1
 -9.499060, -19.896545, -20.882637, -21.239447,1
 -30.143927, -53.535395, -44.821467, -45.005870,1
 -33.794962, -50.509634, -12.653426, -12.456210,1
 -40.085405, -83.775503, -53.297016, -59.485114,1
 -16.872041, -29.721407, -23.441616, -23.738749,1
 -10.825006, -15.340752, -38.476099, -39.050836,1
 -14.161790, -33.679924, -12.312028, -12.418181,1
 -15.257593, -17.235532, -19.402465, -21.671305,1
 -40.499406, -81.173440, -14.527714, -14.631068,1
 -18.873719, -27.771593, -12.545422, -13.086998,1
 -86.113152, -76.042404, -15.991219, -16.669618,1
 -61.014917, -110.249517, -9.565068, -10.361466,1
 -24.373440, -24.371959, -36.630261, -37.102066,1
 -114.770365, -49.802055, -22.340550, -22.180359,1
 -28.253061, -38.937312, -26.238525, -29.207429,1
 -16.865277, -28.535824, -19.440217, -18.903526,1
 -22.916510, -57.383319, -20.105158, -20.732723,1
 -19.728132, -36.868036, -16.656684, -16.661940,1
 -38.291693, -40.393087, -9.383834, -9.365631,1
 -21.626099, -40.611787, -24.055923, -25.272366,1
 -29.077472, -27.683705, -39.852362, -42.575696,1
 -40.999735, -62.522664, -18.913754, -18.643555,1
 -9.989924, -14.663577, -5.239373, -5.755448,1
 -23.679322, -41.744084, -12.772063, -13.220391,1
 -28.973132, -20.299272, -5.182982, -5.000649,1
 -30.475397, -27.656469, -23.837576, -25.550516,1
 -35.438413, -72.927264, -38.466643, -39.834418,1
 -45.519909, -109.227993, -41.817177, -41.065470,1
 -31.179770, -32.968947, -12.061296, -12.402779,1
 -66.970911, -32.191853, -14.914103, -14.628082,1
 -28.994722, -71.602965, -19.989228, -21.368676,1
 -26.510343, -32.615647, -31.160184, -33.158330,1
 -15.839999, -22.948078, -20.356401, -21.178364,1
 -60.037975, -91.140198, -13.507706, -13.707443,1
 -41.527097, -44.939305, -8.148930, -8.421684,1
 -34.370400, -38.275311, -34.613333, -37.837012,1
 -67.686621, -46.846580, -4.602080, -4.628423,1
 -73.254963, -80.142823, -45.099327, -47.038682,1
 -25.116032, -40.997712, -23.055047, -25.944648,1
 -34.597005, -60.992073, -5.112085, -5.182456,1
 -19.649656, -39.692024, -10.949087, -11.127989,1
 -15.172537, -22.659548, -68.183703, -70.535897,1
 -40.617019, -61.355275, -10.851159, -11.776248,1
 -32.995843, -63.306977, -14.526766, -15.055125,1
 -40.175400, -63.635915, -37.525124, -36.349007,1
 -21.999873, -17.533374, -10.758423, -11.353595,1
 -107.423910, -63.178844, -18.199448, -18.117062,1
 -18.553049, -40.141787, -22.161411, -23.479587,1
 -19.969654, -45.348934, -59.303701, -61.494291,1
